#% 0, Z0, m, 0.0
#% 1, Z, km
#% 2, U, m/s
#% 3, V, m/s
#% 4, W, m/s
#% 5, T, degK
#% 6, RHO, g/cm3
#% 7, P, mbar
0.000000e+00   4.503627e-01   0.000000e+00   0.000000e+00   2.703393e+02   1.251320e-03   9.712025e+02
1.000000e-01   7.765946e-01   0.000000e+00   0.000000e+00   2.696359e+02   1.238934e-03   9.590875e+02
2.000000e-01   8.988503e-01   0.000000e+00   0.000000e+00   2.686477e+02   1.227924e-03   9.470807e+02
3.000000e-01   9.884466e-01   0.000000e+00   0.000000e+00   2.678636e+02   1.216046e-03   9.351818e+02
4.000000e-01   1.205959e+00   0.000000e+00   0.000000e+00   2.676558e+02   1.201646e-03   9.233905e+02
5.000000e-01   1.622640e+00   0.000000e+00   0.000000e+00   2.678685e+02   1.185498e-03   9.117062e+02
6.000000e-01   1.949328e+00   0.000000e+00   0.000000e+00   2.678463e+02   1.170541e-03   9.001290e+02
7.000000e-01   2.087538e+00   0.000000e+00   0.000000e+00   2.673637e+02   1.157713e-03   8.886599e+02
8.000000e-01   2.180426e+00   0.000000e+00   0.000000e+00   2.667168e+02   1.145687e-03   8.773013e+02
9.000000e-01   2.226516e+00   0.000000e+00   0.000000e+00   2.660813e+02   1.133702e-03   8.660554e+02
1.000000e+00   2.249896e+00   0.000000e+00   0.000000e+00   2.654404e+02   1.121828e-03   8.549206e+02
1.100000e+00   2.291539e+00   0.000000e+00   0.000000e+00   2.647509e+02   1.110254e-03   8.439022e+02
1.200000e+00   2.371593e+00   0.000000e+00   0.000000e+00   2.640259e+02   1.098943e-03   8.330177e+02
1.300000e+00   2.473833e+00   0.000000e+00   0.000000e+00   2.633106e+02   1.087731e-03   8.222849e+02
1.400000e+00   2.574851e+00   0.000000e+00   0.000000e+00   2.625924e+02   1.076664e-03   8.116981e+02
1.500000e+00   2.653876e+00   0.000000e+00   0.000000e+00   2.618840e+02   1.065670e-03   8.012424e+02
1.600000e+00   2.695320e+00   0.000000e+00   0.000000e+00   2.612084e+02   1.054646e-03   7.909084e+02
1.700000e+00   2.692277e+00   0.000000e+00   0.000000e+00   2.605796e+02   1.043540e-03   7.806959e+02
1.800000e+00   2.654614e+00   0.000000e+00   0.000000e+00   2.600080e+02   1.032315e-03   7.706044e+02
1.900000e+00   2.601180e+00   0.000000e+00   0.000000e+00   2.595021e+02   1.020944e-03   7.606327e+02
2.000000e+00   2.544504e+00   0.000000e+00   0.000000e+00   2.590645e+02   1.009421e-03   7.507800e+02
2.100000e+00   2.468824e+00   0.000000e+00   0.000000e+00   2.586937e+02   9.977607e-04   7.410451e+02
2.200000e+00   2.357299e+00   0.000000e+00   0.000000e+00   2.583837e+02   9.859919e-04   7.314267e+02
2.300000e+00   2.237882e+00   0.000000e+00   0.000000e+00   2.581182e+02   9.741809e-04   7.219226e+02
2.400000e+00   2.138051e+00   0.000000e+00   0.000000e+00   2.578810e+02   9.623918e-04   7.125307e+02
