#% 0, Z0, m, 0.0
#% 1, Z, km
#% 2, U, m/s
#% 3, V, m/s
#% 4, W, m/s
#% 5, T, degK
#% 6, RHO, g/cm3
#% 7, P, mbar
0.000000e+00   -3.427353e+00   -0.000000e+00   -0.000000e+00   2.703835e+02   1.260362e-03   9.783805e+02
1.000000e-01   -4.287812e+00   -0.000000e+00   -0.000000e+00   2.694508e+02   1.248814e-03   9.660725e+02
2.000000e-01   -4.827638e+00   -0.000000e+00   -0.000000e+00   2.685089e+02   1.237463e-03   9.539447e+02
3.000000e-01   -5.194271e+00   -0.000000e+00   -0.000000e+00   2.675691e+02   1.226213e-03   9.419634e+02
4.000000e-01   -5.505956e+00   -0.000000e+00   -0.000000e+00   2.666434e+02   1.214973e-03   9.301007e+02
5.000000e-01   -5.767241e+00   -0.000000e+00   -0.000000e+00   2.657480e+02   1.203669e-03   9.183527e+02
6.000000e-01   -5.993063e+00   -0.000000e+00   -0.000000e+00   2.648976e+02   1.192236e-03   9.067189e+02
7.000000e-01   -6.207657e+00   -0.000000e+00   -0.000000e+00   2.641094e+02   1.180601e-03   8.951984e+02
8.000000e-01   -6.421990e+00   -0.000000e+00   -0.000000e+00   2.633722e+02   1.168819e-03   8.837914e+02
9.000000e-01   -6.640836e+00   -0.000000e+00   -0.000000e+00   2.626318e+02   1.157136e-03   8.724972e+02
1.000000e+00   -6.862764e+00   -0.000000e+00   -0.000000e+00   2.618919e+02   1.145533e-03   8.613149e+02
1.100000e+00   -7.028969e+00   -0.000000e+00   -0.000000e+00   2.611485e+02   1.134027e-03   8.502433e+02
1.200000e+00   -7.073117e+00   -0.000000e+00   -0.000000e+00   2.604099e+02   1.122582e-03   8.392819e+02
1.300000e+00   -6.970315e+00   -0.000000e+00   -0.000000e+00   2.596823e+02   1.111170e-03   8.284293e+02
1.400000e+00   -6.736637e+00   -0.000000e+00   -0.000000e+00   2.588782e+02   1.100165e-03   8.176844e+02
1.500000e+00   -6.377847e+00   -0.000000e+00   -0.000000e+00   2.580420e+02   1.089370e-03   8.070457e+02
1.600000e+00   -5.884570e+00   -0.000000e+00   -0.000000e+00   2.574835e+02   1.077483e-03   7.965114e+02
1.700000e+00   -5.266248e+00   -0.000000e+00   -0.000000e+00   2.576630e+02   1.062631e-03   7.860802e+02
1.800000e+00   -4.580880e+00   -0.000000e+00   -0.000000e+00   2.582097e+02   1.046450e-03   7.757531e+02
1.900000e+00   -3.900410e+00   -0.000000e+00   -0.000000e+00   2.583911e+02   1.031939e-03   7.655331e+02
2.000000e+00   -3.297034e+00   -0.000000e+00   -0.000000e+00   2.580943e+02   1.019483e-03   7.554241e+02
2.100000e+00   -2.845044e+00   -0.000000e+00   -0.000000e+00   2.576123e+02   1.007879e-03   7.454311e+02
2.200000e+00   -2.558222e+00   -0.000000e+00   -0.000000e+00   2.571465e+02   9.963313e-04   7.355578e+02
2.300000e+00   -2.361324e+00   -0.000000e+00   -0.000000e+00   2.567139e+02   9.847787e-04   7.258057e+02
2.400000e+00   -2.176134e+00   -0.000000e+00   -0.000000e+00   2.563095e+02   9.732454e-04   7.161755e+02
2.500000e+00   -1.958327e+00   -0.000000e+00   -0.000000e+00   2.559176e+02   9.617908e-04   7.066643e+02
2.600000e+00   -1.678143e+00   -0.000000e+00   -0.000000e+00   2.555177e+02   9.504876e-04   6.972681e+02
2.700000e+00   -1.341402e+00   -0.000000e+00   -0.000000e+00   2.551013e+02   9.393611e-04   6.879829e+02
2.800000e+00   -9.858820e-01   -0.000000e+00   -0.000000e+00   2.546845e+02   9.283485e-04   6.788065e+02
2.900000e+00   -6.497547e-01   -0.000000e+00   -0.000000e+00   2.542844e+02   9.173857e-04   6.697366e+02
3.000000e+00   -3.664856e-01   -0.000000e+00   -0.000000e+00   2.538929e+02   9.065015e-04   6.607717e+02
3.100000e+00   -1.632455e-01   -0.000000e+00   -0.000000e+00   2.534837e+02   8.957890e-04   6.519108e+02
3.200000e+00   -2.430560e-02   -0.000000e+00   -0.000000e+00   2.530302e+02   8.853391e-04   6.431530e+02
3.300000e+00   8.921268e-02   -0.000000e+00   -0.000000e+00   2.525204e+02   8.751877e-04   6.344976e+02
3.400000e+00   2.064317e-01   -0.000000e+00   -0.000000e+00   2.519747e+02   8.652598e-04   6.259445e+02
3.500000e+00   3.551600e-01   -0.000000e+00   -0.000000e+00   2.514177e+02   8.554692e-04   6.174938e+02
3.600000e+00   5.424371e-01   -0.000000e+00   -0.000000e+00   2.508739e+02   8.457326e-04   6.091454e+02
3.700000e+00   7.227160e-01   -0.000000e+00   -0.000000e+00   2.503620e+02   8.359894e-04   6.008991e+02
3.800000e+00   8.843399e-01   -0.000000e+00   -0.000000e+00   2.498719e+02   8.262747e-04   5.927537e+02
3.900000e+00   1.021118e+00   -0.000000e+00   -0.000000e+00   2.493849e+02   8.166504e-04   5.847076e+02
4.000000e+00   1.126860e+00   -0.000000e+00   -0.000000e+00   2.488822e+02   8.071759e-04   5.767590e+02
